Index,Name,Muscarinic acetylcholine receptor M3,ALogP98,ALogP98_Unknown,Apol,FormalCharge,CoordDimension,IsChiral,LogD,Molecular_Weight,Molecular_Mass,Molecular_Solubility,VSA_TotalArea,HBA_Count,HBD_Count,NPlusO_Count,Num_Atoms,Num_Bonds,Num_Hydrogens,Num_ExplicitHydrogens,Num_ExplicitAtoms,Num_ExplicitBonds,Num_PositiveAtoms,Num_NegativeAtoms,Num_SpiroAtoms,Num_BridgeHeadAtoms,Num_RingBonds,Num_RotatableBonds,Num_AromaticBonds,Num_BridgeBonds,Num_Rings,Num_AromaticRings,Num_RingAssemblies,Num_Rings3,Num_Rings4,Num_Rings5,Num_Rings6,Num_Rings7,Num_Rings8,Num_Rings9Plus,Num_Chains,Num_ChainAssemblies,Num_Fragments,Num_ComplexedFragments,Num_MetalAtoms,Num_SGroups,Num_Superatoms,Num_Isotopes,Num_CustomData,Num_PiBonds,Num_RepeatUnits,Num_V3000Templates,Num_RGroupFragments,Num_StereoAtoms,Num_StereoBonds,Num_SingleBonds,Num_DoubleBonds,Num_TripleBonds,Num_AliphaticSingleBonds,Num_AliphaticDoubleBonds,Num_UnknownStereoAtoms,Num_UnknownStereoBonds,Num_DativeBonds,Num_HydrogenBonds,Num_AlleneStereoCenters,Num_AtropisomerCenters,Num_AxialStereoCenters,Num_TrueAlleneStereoCenters,Num_TrueAtropisomerCenters,Num_AtomClasses,Num_Macro_Chains,Num_Macro_Residues,Num_TerminalRotomers,Num_TrueStereoAtoms,Num_UnknownTrueStereoAtoms,Num_PseudoStereoAtoms,Num_UnknownPseudoStereoAtoms,Num_MesoStereoAtoms,Num_EnhancedStereoAtoms,Num_QueryAtoms,Num_QueryBonds,Num_H_Acceptors,Num_H_Donors,Num_H_Acceptors_Lipinski,Num_H_Donors_Lipinski,Organic_Count,Molecular_SurfaceArea,Molecular_PolarSurfaceArea,Molecular_FractionalPolarSurfaceArea,Molecular_SASA,Molecular_PolarSASA,Molecular_FractionalPolarSASA,Molecular_SAVol,BIC,CIC,E_ADJ_equ,E_ADJ_mag,E_DIST_equ,E_DIST_mag,IAC_Mean,IAC_Total,IC,SIC,V_ADJ_equ,V_ADJ_mag,V_DIST_equ,V_DIST_mag,CHI_0,CHI_1,CHI_2,CHI_3_C,CHI_3_CH,CHI_3_P,CHI_V_0,CHI_V_1,CHI_V_2,CHI_V_3_C,CHI_V_3_CH,CHI_V_3_P,JX,JY,Wiener,Zagreb,Kappa_1,Kappa_1_AM,Kappa_2,Kappa_2_AM,Kappa_3,Kappa_3_AM,PHI,SC_0,SC_1,SC_2,SC_3_C,SC_3_CH,SC_3_P
108,343937,6.4,4.75,0,"11,038",0,2,0,4.75,300.442,300.231,-5.143,360.168,2,2,4,22,25,28,0,22,25,0,0,0,0,19,5,6,0,4,1,4,2,0,0,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,4,2,4,2,22,291.13,49.84,0.171,539.064,75.2773,0.139,462.511,0.62969,1.43226,316.2,429.05,"2,055.16","5,633.06",1.29056,64.5282,3.02716,0.67882,232.024,282.193,"1,595.52","4,183.54",14.9409,10.7928,9.72056,1.26736,0.57735,7.35329,13.6975,9.20994,7.42972,0.72755,0.57735,4.64247,1.5228,1.57386,"1,056",120,15.5232,14.2836,6.85714,6.05389,4.52111,3.91825,3.93051,22,25,35,7,2,41
109,343938,8.2,3.974,0,"10,897.30",0,2,1,3.973,298.426,298.216,-3.6,339.262,2,1,4,22,26,26,0,22,26,0,0,0,2,21,4,6,9,5,1,4,2,0,1,2,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,23,3,0,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,2,0,0,6,4,1,4,1,22,277.48,41.05,0.147,504.889,55.3151,0.109,434.199,0.64643,1.31907,348.78,490.261,"2,141.55","6,178.64",1.3085,62.8081,3.14036,0.7042,238.196,296.423,"1,537.74","4,188.14",14.6814,10.7592,10.3076,1.60757,0.57735,8.17115,13.515,9.16032,8.02199,1.09736,0.57735,5.32729,1.4598,1.51231,993,130,14.3521,13.1495,5.52268,4.83678,3.16534,2.71371,2.89097,22,26,39,9,2,49
110,343939,6.7,4.019,0,"11,982",0,2,0,4.019,294.394,294.184,-4.8,335.139,2,2,4,22,25,22,0,22,25,0,0,0,0,18,6,12,0,4,2,4,2,0,0,2,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,19,6,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,4,2,4,2,22,281.62,49.84,0.176,518.087,75.2773,0.145,451.426,0.7097,0.9434,316.2,429.05,"2,096.79","5,626.66",1.34201,59.0488,3.51602,0.78844,232.024,282.193,"1,641.20","4,177",14.9409,10.7928,9.70865,1.26736,0.57735,7.41291,12.9714,8.22256,6.43605,0.70106,0.57735,3.74924,1.53014,1.5812,"1,101",120,15.5232,13.5552,6.85714,5.59469,4.52111,3.57843,3.44714,22,25,35,7,2,41
111,344189,7.1,2.93,0,"10,444.80",0,2,0,2.93,287.403,287.211,-3.084,333.978,2,2,5,21,24,25,0,21,24,0,0,0,0,19,4,6,0,4,1,4,2,0,0,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,5,2,5,3,21,277.98,67.06,0.241,508.866,107.847,0.211,437.605,0.64824,1.30998,301.678,413.947,"1,808.82","5,130.69",1.35603,62.3778,3.08232,0.70175,218.92,268.078,"1,387.61","3,758.14",14.2338,10.3097,9.28268,1.19932,0.57735,7.14898,12.6448,8.4995,6.76184,0.63628,0.57735,4.13176,1.61309,1.68244,886,116,14.5833,13.1644,6.24567,5.35245,3.85484,3.22004,3.35531,21,24,34,7,2,41
112,344201,8,4.368,0,"11,038",0,2,0,4.368,300.442,300.231,-4.537,360.85,2,1,4,22,25,28,0,22,25,0,0,0,0,19,4,6,0,4,1,4,2,0,0,1,1,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,22,300.91,41.05,0.136,526.443,55.3151,0.105,451.322,0.7007,1.0909,327.965,459.5,"1,969.81","5,642.24",1.29056,64.5282,3.36852,0.75537,232.024,282.193,"1,534.87","4,191.28",15.1565,10.6456,10.1184,1.92197,0.53867,7.71319,13.9901,9.06276,7.74021,1.27333,0.53867,4.86701,1.63199,1.69295,999,124,15.5232,14.2836,6.13586,5.39422,3.92561,3.38678,3.50222,22,25,37,10,2,44
113,344202,8.1,4.482,0,"11,038",0,2,1,4.482,300.442,300.231,-4.091,360.85,2,1,4,22,25,28,0,22,25,0,0,0,0,19,4,6,0,4,1,4,2,0,0,1,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,19,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,6,4,1,4,1,22,296.69,41.05,0.138,528.689,55.3151,0.104,453.418,0.73852,0.90909,322.128,444.235,"1,989.72","5,640.67",1.29056,64.5282,3.55033,0.79614,232.024,282.193,"1,560.99","4,188.66",15.1041,10.7203,9.81237,1.39756,0.52437,7.75059,13.9377,9.12151,7.51837,0.89833,0.52437,4.89272,1.60268,1.66269,"1,017",122,15.5232,14.2836,6.48148,5.70979,3.92561,3.38678,3.7071,22,25,36,8,2,44
114,344234,7.6,4.534,0,"10,665.50",0,2,0,4.534,288.431,288.231,-4.128,361.045,2,1,4,21,23,28,0,21,23,0,0,0,0,16,4,6,0,3,1,3,1,0,0,1,1,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,20,3,0,17,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,21,300.01,41.05,0.136,527.708,55.3151,0.104,452.125,0.73183,0.95238,281.523,384,"1,646.58","4,645.25",1.28628,63.028,3.43993,0.78317,212.785,254.084,"1,387.05","3,759",14.8196,10.1479,9.18927,1.36599,0.28867,7.09179,13.6532,8.54903,6.85359,0.83345,0.28867,4.18893,1.87362,1.94873,887,110,15.879,14.6103,7.05078,6.20341,4.26035,3.66055,4.3159,21,23,32,7,1,39
115,344241,6.9,4.408,0,"11,038",0,2,0,4.408,300.442,300.231,-4.377,360.85,2,1,4,22,25,28,0,22,25,0,0,0,0,19,5,6,0,4,1,4,2,0,0,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,22,295.15,41.05,0.139,538.381,55.3151,0.102,461.881,0.6486,1.34135,316.2,429.05,"2,008.20","5,640.11",1.29056,64.5282,3.11807,0.6992,232.024,282.193,"1,553.30","4,189.45",14.9409,10.7928,9.73028,1.27423,0.57735,7.28506,13.7745,9.18396,7.40442,0.76187,0.57735,4.58104,1.58261,1.64232,"1,026",120,15.5232,14.2836,6.85714,6.05389,4.52111,3.91825,3.93051,22,25,35,7,2,41
116,344242,6.5,4.448,0,"12,867.70",0,2,0,4.328,320.431,320.2,-4.691,357.019,2,1,4,24,28,24,0,24,28,0,0,0,0,23,4,12,0,5,2,4,2,0,0,3,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,22,6,0,16,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,24,300.91,41.05,0.136,537.88,55.3151,0.102,468.001,0.6853,1.09852,378.974,521.319,"2,596.73","7,327.55",1.32501,63.6005,3.48644,0.7604,265.034,325.212,"1,931.77","5,124.31",16.0956,11.776,10.9088,1.53265,0.57735,8.8294,14.2555,9.24529,7.51216,0.89323,0.57735,4.85094,1.47058,1.51935,"1,294",138,16.1939,14.2606,6.62224,5.46957,3.75887,3.00584,3.24996,24,28,41,9,2,52
117,344243,6.3,5.104,0,"13,521.70",0,2,0,5.104,336.474,336.231,-5.592,400,2,1,4,25,28,28,0,25,28,0,0,0,0,22,5,12,0,4,2,4,1,0,0,2,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,22,6,0,16,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,25,332.9,41.05,0.123,591.744,55.3151,0.093,512.33,0.70244,1.07019,360.025,474.842,"2,625.50","7,331.94",1.29689,68.7352,3.57366,0.76954,271.958,325.212,"2,116.43","5,639.38",17.0623,12.2928,10.7909,1.27423,0.28867,8.60156,15.1697,9.72345,7.41929,0.6756,0.28867,4.90661,1.61756,1.67217,"1,483",132,18.3673,16.3728,8.79224,7.42245,5.25848,4.30187,4.86107,25,28,38,7,1,47
118,344251,6.4,2.719,0,"11,528.10",0,2,0,2.719,306.426,306.151,-2.862,332.24,3,1,5,21,24,22,0,21,24,0,0,0,0,18,5,6,0,4,1,4,2,0,0,2,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,6,1,5,1,21,285.2,75.58,0.265,511.395,89.9025,0.175,448.412,0.68074,1.15546,301.678,413.947,"1,755.88","5,138.48",1.59577,68.6185,3.23685,0.73693,218.92,268.078,"1,363.02","3,762.45",14.2338,10.3477,9.14211,1.14295,0.57735,7.10691,13.2862,9.05525,7.30431,0.61514,0.57735,4.60555,1.63467,1.72969,872,116,14.5833,13.6391,6.24567,5.64706,3.67346,3.26254,3.66765,21,24,34,7,2,42
119,344259,7.3,3.718,0,"10,011.50",0,2,0,3.718,272.389,272.2,-3.631,318.063,2,1,4,20,23,24,0,20,23,0,0,0,0,21,2,6,0,4,1,3,1,0,0,2,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,3,0,17,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,20,261.96,41.05,0.156,498.514,55.3151,0.11,429.32,0.60556,1.47548,281.523,384,"1,589.75","4,651.72",1.32217,58.1759,2.84643,0.6586,205.926,254.084,"1,213.12","3,352.82",13.3636,9.91581,8.6928,0.93883,0.28867,7.20355,12.1972,8.31276,6.43843,0.50816,0.28867,4.45798,1.67377,1.73986,750,110,13.6484,12.4229,6.01171,5.22593,3.12244,2.63618,3.24605,20,23,32,6,1,42
120,344268,8,4.174,0,"10,524.80",0,2,0,4.174,286.415,286.216,-4.11,339.457,2,1,4,21,24,26,0,21,24,0,0,0,0,22,2,6,0,4,1,3,1,0,0,1,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,21,277.93,41.05,0.147,523.294,55.3151,0.105,449.831,0.58673,1.60245,295.827,398.93,"1,755.28","5,137.12",1.30568,61.3674,2.78986,0.63516,218.92,268.078,"1,343.95","3,761.53",14.0707,10.4158,9.04635,0.93883,0.28867,7.45355,12.9043,8.81276,6.79199,0.50816,0.28867,4.70798,1.67937,1.74346,850,114,14.5833,13.3504,6.62993,5.81796,3.50459,2.99166,3.69866,21,24,33,6,1,43
121,344287,7.2,4.43,0,"12,110.40",0,2,0,4.43,330.375,330.166,-4.928,345.313,2,2,4,24,27,20,0,24,27,0,0,0,0,18,6,12,0,4,2,4,2,0,0,2,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,4,2,4,2,24,298.44,49.84,0.167,536.285,75.2773,0.14,469.86,0.72096,0.94812,357.784,490.261,"2,456.25","6,729.32",1.56176,68.7178,3.63684,0.79321,258.546,310.764,"1,966.02","5,121.50",16.6814,11.6142,10.7539,1.67072,0.57735,8.39399,13.5726,8.43385,6.65067,0.78071,0.57735,3.94075,1.54359,1.61441,"1,367",132,17.4156,15.2972,7.31886,5.9986,4.60117,3.65617,3.82341,24,27,39,9,2,47
122,344288,6.9,3.532,0,"12,325.80",0,2,0,3.759,300.422,300.141,-4.888,323.606,2,2,4,21,24,20,0,21,24,0,0,0,0,17,6,11,0,4,2,4,2,0,1,1,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,19,5,0,13,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,4,2,4,2,21,279.27,78.08,0.279,512.579,118.092,0.23,454.667,0.72402,0.85714,301.678,413.947,"1,903.57","5,117.41",1.49319,61.2211,3.53517,0.80485,218.92,268.078,"1,459.36","3,747.93",14.2338,10.2928,9.3551,1.26736,0.57735,7.16291,13.0414,8.58669,7.06206,0.83321,0.57735,4.33301,1.53013,1.59175,957,116,14.5833,13.0715,6.24567,5.2953,4.05,3.34782,3.29607,21,24,34,7,2,40
123,344289,7.1,3.78,0,"12,839.10",0,2,0,4.007,314.448,314.157,-5.387,345,2,2,4,22,25,22,0,22,25,0,0,0,0,17,7,11,0,4,2,4,2,0,1,1,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,20,5,0,14,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,4,2,4,2,22,295.24,78.08,0.264,537.359,118.092,0.219,475.179,0.73847,0.81818,316.2,429.05,"2,148.98","5,617.99",1.46865,64.6206,3.64124,0.81652,232.024,282.193,"1,666.05","4,172.53",14.9409,10.7928,9.70865,1.26736,0.57735,7.40449,13.7486,9.08669,7.38528,0.83321,0.57735,4.62657,1.44576,1.50155,"1,132",120,15.5232,14.0031,6.85714,5.87586,4.52111,3.78607,3.74,22,25,35,7,2,41
124,344295,7.4,4.619,0,"11,038",0,2,0,4.619,300.442,300.231,-4.408,360.85,2,1,4,22,25,28,0,22,25,0,0,0,0,20,4,6,0,4,1,4,1,1,0,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,22,295.04,41.05,0.139,538.381,55.3151,0.102,461.881,0.63338,1.41451,316.2,429.05,"1,973.63","5,643.77",1.29056,64.5282,3.04491,0.6828,232.024,282.193,"1,540.15","4,190.99",14.9409,10.8097,9.63624,1.19932,0.28867,7.96548,13.7745,9.21083,7.32671,0.68911,0.28867,5.14285,1.61715,1.6778,"1,008",120,15.5232,14.2836,6.85714,6.05389,3.75308,3.23348,3.93051,22,25,35,7,1,45
125,344296,7.1,5.075,0,"11,551.30",0,2,0,5.075,314.468,314.247,-4.91,382.243,2,1,4,23,26,30,0,23,26,0,0,0,0,21,4,6,0,4,1,4,1,0,1,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,23,3,0,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,23,311,41.05,0.131,563.161,55.3151,0.098,482.392,0.61774,1.52258,330.763,444.235,"2,165.38","6,180.89",1.27664,67.6624,3.00097,0.6634,245.233,296.423,"1,694.84","4,650.16",15.6481,11.3097,9.98979,1.19932,0.28867,8.21548,14.4816,9.71083,7.68027,0.68911,0.28867,5.39285,1.62532,1.68422,"1,132",124,16.4674,15.2219,7.48611,6.65951,4.15879,3.61474,4.40742,23,26,36,7,1,46
126,351785,6.8,4.314,0,"18,116.50",0,2,1,3.173,471.498,471.134,-6.904,452.867,3,1,6,33,37,20,0,33,37,0,0,0,0,27,5,17,0,5,3,4,0,0,2,3,0,0,0,8,6,1,1,0,0,0,0,0,0,0,0,0,0,1,27,10,0,18,2,0,0,0,0,0,0,0,0,0,29,0,0,1,0,1,0,0,0,0,0,17,5,1,6,1,33,410.97,89.07,0.216,667.973,115.059,0.172,600.463,0.6907,1.19726,552.273,745.95,"5,418.93","13,802",1.82518,96.7348,3.84712,0.76265,390.118,459.5,"4,402.97","10,617.10",23.1646,15.8298,15.2557,3.1791,0,12.9185,18.4506,11.231,8.97883,1.19806,0,7.04168,1.28905,1.35845,"3,652",184,24.6837,21.5976,10.166,8.27254,5.25931,4.11325,5.41416,33,37,55,15,0,74
127,357269,9.29,3.99,0,"25,264.80",0,2,1,2.462,676.768,676.324,-7.939,728.888,3,2,8,49,54,43,0,49,54,0,0,0,0,34,9,18,0,6,3,6,0,0,2,4,0,0,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,42,12,0,33,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0,18,5,2,8,2,49,628.02,93.19,0.148,944.664,133.133,0.14,824.805,0.59907,1.99368,877.932,"1,136.52","11,811.30","32,758.80",1.59415,146.662,3.62102,0.64491,635.503,729.528,"9,875.55","26,321.30",34.7082,23.5446,21.8667,3.73847,0,18.5054,27.6633,17.0731,13.7357,1.8648,0,10.5535,1.23826,1.29068,"9,161",264,38.716,34.6358,17.428,14.719,9.03951,7.37713,10.4042,49,54,78,20,0,106
128,357270,9.04,4.339,0,"25,778.10",0,2,1,2.784,690.794,690.339,-8.296,750.282,3,2,8,50,55,45,0,50,55,0,0,0,0,34,10,18,0,6,3,6,0,0,2,4,0,0,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,43,12,0,34,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,18,5,2,8,2,50,643.32,93.19,0.144,969.444,133.133,0.137,845.316,0.6149,1.91381,894.799,"1,154","12,412.10","34,127",1.58018,150.117,3.73004,0.6609,650.852,745.95,"10,424.60","27,537.40",35.4153,24.0826,22.0358,3.65392,0,18.9136,28.3704,17.6492,13.8667,1.79931,0,10.8697,1.22022,1.27154,"9,824",268,39.6859,35.6007,18.0894,15.3485,9.28395,7.61315,10.9283,50,55,79,20,0,108
129,357271,9.77,4.81,0,"26,663.90",0,2,1,3.394,716.831,716.355,-8.754,771.48,3,2,8,52,58,47,0,52,58,0,0,0,0,37,11,18,0,7,3,7,1,0,2,4,0,0,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,46,12,0,37,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,3,0,0,0,0,0,18,5,2,8,2,52,656.04,93.19,0.142,995.204,133.133,0.133,867.121,0.58466,2.11688,962.59,"1,241.91","14,280.50","38,414.20",1.5639,154.826,3.58355,0.62864,690.687,795.526,"11,544.90","30,060",36.4068,25.1002,23.3067,3.85804,0.28867,19.4112,29.362,18.6669,15.1764,2.00343,0.28867,11.3471,1.06609,1.10985,"11,251",284,40.2057,36.1514,18.0697,15.4037,9.76562,8.07903,10.7089,52,58,84,21,1,112
130,357743,9.28,5.266,0,"27,177.10",0,2,1,3.851,730.858,730.371,-9.248,792.873,3,2,8,53,59,49,0,53,59,0,0,0,0,38,11,18,0,7,3,7,0,1,2,4,0,0,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,47,12,0,38,3,0,0,0,0,0,0,0,0,0,34,0,0,0,0,3,0,0,0,0,0,18,5,2,8,2,53,672.01,93.19,0.138,"1,019.98",133.133,0.13,887.633,0.58754,2.11468,979.672,"1,259.60","14,898.50","39,908.70",1.55131,158.234,3.61323,0.63081,706.249,812.152,"12,127.40","31,367.10",37.114,25.6002,23.6602,3.85804,0,20.2277,30.0691,19.1669,15.5299,2.00343,0,12.1636,1.05099,1.09379,"12,017",288,41.1698,37.1099,18.72,16.0236,9.66111,8.01437,11.2195,53,59,85,21,0,116
131,357744,9.72,5.723,0,"27,690.40",0,2,1,4.236,744.885,744.386,-9.742,814.267,3,2,8,54,60,51,0,54,60,0,0,0,0,39,11,18,0,7,3,7,0,0,3,4,0,0,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,48,12,0,39,3,0,0,0,0,0,0,0,0,0,34,0,0,0,0,3,0,0,0,0,0,18,5,2,8,2,54,687.97,93.19,0.135,"1,044.76",133.133,0.127,908.145,0.58807,2.12653,996.772,"1,277.32","15,558.60","41,431.90",1.53921,161.618,3.62834,0.63048,721.857,828.827,"12,692.70","32,707.50",37.8211,26.1002,24.0138,3.85804,0,20.4777,30.7762,19.6669,15.8835,2.00343,0,12.4136,1.03854,1.08046,"12,785",292,42.135,38.0699,19.377,16.651,10.0741,8.3963,11.7389,54,60,86,21,0,117
132,357745,8.62,4.027,0,"22,919.30",0,2,1,4.027,607.663,607.266,-7.938,647.625,3,2,7,44,48,36,0,44,48,0,0,0,0,28,8,18,0,5,3,5,0,0,2,3,0,0,0,13,7,1,1,0,0,0,0,0,0,0,0,0,0,0,36,12,0,27,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,18,4,2,7,2,44,563.12,89.95,0.159,847.841,138.008,0.162,743.651,0.61338,1.83622,761.403,998.1,"8,653.37","25,166.30",1.61441,129.153,3.6232,0.66365,551.061,632.156,"7,451.30","20,671.50",31.5953,20.9889,19.793,3.65392,0,16.1829,24.6805,14.8585,11.9072,1.72575,0,8.58132,1.49802,1.55973,"6,420",236,35.3108,31.2513,15.48,12.8169,8.01373,6.38504,9.10327,44,48,70,19,0,95
133,357747,9.29,5.392,0,"27,177.10",0,2,1,3.896,730.858,730.371,-9.218,792.873,3,2,8,53,59,49,0,53,59,0,0,0,0,39,10,18,0,7,3,7,0,0,3,4,0,0,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,47,12,0,38,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,3,0,0,0,0,0,18,5,2,8,2,53,671.37,93.19,0.138,"1,019.98",133.133,0.13,887.633,0.59599,2.0627,979.672,"1,259.60","14,845.40","39,916.60",1.55131,158.234,3.66521,0.63988,706.249,812.152,"12,064.30","31,374.60",37.114,25.6171,23.5662,3.78313,0,20.3279,30.0691,19.2006,15.4067,1.89939,0,12.2056,1.0582,1.10123,"11,920",288,41.1698,37.1099,18.72,16.0236,9.49667,7.87287,11.2195,53,59,85,21,0,117
134,357760,6.82,3.702,0,"24,214.10",0,2,1,3.681,592.77,592.341,-7.693,680.854,3,1,7,44,49,44,0,44,49,0,0,0,0,34,8,18,0,6,3,6,0,0,2,4,0,0,0,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,37,12,0,28,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,18,4,1,7,2,44,574.79,86.94,0.151,885.219,135.076,0.152,769.165,0.57737,2.0352,761.941,980.976,"9,418.63","26,304.80",1.39443,122.71,3.42423,0.62721,559.551,648.242,"7,719.52","20,619.50",30.5201,21.524,18.7231,2.41851,0,16.9903,25.5213,16.2805,12.6194,1.42869,0,10.1548,1.23795,1.27518,"6,755",236,33.8842,30.0731,15.9319,13.3482,7.37924,5.93041,9.12325,44,49,69,16,0,99
135,357761,7.31,3.928,0,"24,214.10",0,2,1,3.267,592.77,592.341,-8.515,680.854,3,2,7,44,49,44,0,44,49,0,0,0,0,34,9,18,0,6,3,6,0,0,2,4,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,37,12,0,28,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,18,4,2,7,2,44,568.09,81.75,0.143,897.735,117.594,0.13,780.466,0.5572,2.15477,753.848,963.895,"9,531.16","26,287.40",1.39443,122.71,3.30465,0.60531,559.551,648.242,"7,774.81","20,610.10",30.357,21.5754,18.7336,2.2951,0,16.5885,25.4968,16.3268,12.5535,1.32311,0,9.93658,1.21133,1.24743,"6,899",234,33.8842,30.0731,16.404,13.7684,7.84765,6.32335,9.41044,44,49,68,15,0,96
136,357763,7.32,3.934,0,"24,214.10",0,2,1,2.85,592.77,592.341,-8.538,680.854,3,2,7,44,49,44,0,44,49,0,0,0,0,34,9,18,0,6,3,6,0,0,2,4,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,37,12,0,28,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,18,4,2,7,2,44,568.09,81.75,0.143,897.735,117.594,0.13,780.466,0.5572,2.15477,753.848,963.895,"9,531.16","26,287.40",1.39443,122.71,3.30465,0.60531,559.551,648.242,"7,774.81","20,610.10",30.357,21.5754,18.7336,2.2951,0,16.5885,25.4968,16.3268,12.5725,1.32311,0,9.87679,1.21124,1.24745,"6,899",234,33.8842,30.0731,16.404,13.7684,7.84765,6.32335,9.41044,44,49,68,15,0,96
137,357799,7.54,4.317,0,"24,727.40",0,2,1,3.089,606.797,606.357,-8.998,702.247,3,2,7,45,50,46,0,45,50,0,0,0,0,34,10,18,0,6,3,6,0,0,2,4,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,38,12,0,29,3,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,18,4,2,7,2,45,584.06,81.75,0.139,922.515,117.594,0.127,800.978,0.55394,2.19355,770.221,980.976,"10,107.50","27,493.80",1.38405,125.949,3.29829,0.60057,574.632,664.386,"8,278.46","21,671.60",31.0641,22.0754,19.0872,2.2951,0,16.8301,26.2039,16.8268,12.8881,1.32311,0,10.2234,1.1823,1.21726,"7,515",238,34.848,31.0306,17.088,14.4197,8.24912,6.68947,9.94336,45,50,69,15,0,97
